Id,Name,Year,Gender,Count
40827,Norine,1896,F,12
40828,Oral,1896,F,12
40829,Ottilia,1896,F,12
40830,Pollie,1896,F,12
40831,Sister,1896,F,12
40832,Trudie,1896,F,12
40833,Vashti,1896,F,12
40834,Verla,1896,F,12
40835,Vicie,1896,F,12
40836,Virgia,1896,F,12
40837,Virgil,1896,F,12
40838,Willia,1896,F,12
40839,Altie,1896,F,11
40840,Ammie,1896,F,11
40841,Annabell,1896,F,11
40842,Antonette,1896,F,11
40843,Atha,1896,F,11
40844,Blossom,1896,F,11
40845,Celesta,1896,F,11
40846,Chloie,1896,F,11
40847,Clarinda,1896,F,11
40848,Doshie,1896,F,11
40849,Drucilla,1896,F,11
40850,Eldora,1896,F,11
40851,Felicia,1896,F,11
40852,Georgette,1896,F,11
40853,Harry,1896,F,11
40854,Henretta,1896,F,11
40855,Honora,1896,F,11
40856,Izetta,1896,F,11
40857,Josiephine,1896,F,11
40858,Lady,1896,F,11
40859,Lana,1896,F,11
40860,Laurine,1896,F,11
40861,Leana,1896,F,11
40862,Lempi,1896,F,11
40863,Lissie,1896,F,11
40864,Lonnie,1896,F,11
40865,Lotus,1896,F,11
40866,Luisa,1896,F,11
40867,Lurline,1896,F,11
40868,Monnie,1896,F,11
40869,Nevada,1896,F,11
40870,Nonie,1896,F,11
40871,Nonnie,1896,F,11
40872,Ozella,1896,F,11
40873,Patience,1896,F,11
40874,Portia,1896,F,11
40875,Sarrah,1896,F,11
40876,Signa,1896,F,11
40877,Sina,1896,F,11
40878,Sofia,1896,F,11
40879,Tennessee,1896,F,11
40880,Thea,1896,F,11
40881,Thomas,1896,F,11
40882,Trinidad,1896,F,11
40883,Ula,1896,F,11
40884,Valerie,1896,F,11
40885,Zadie,1896,F,11
40886,Zenobia,1896,F,11
40887,Alba,1896,F,10
40888,Albert,1896,F,10
40889,Alene,1896,F,10
40890,Almeta,1896,F,10
40891,Annice,1896,F,10
40892,Arthur,1896,F,10
40893,Beda,1896,F,10
40894,Carry,1896,F,10
40895,Celina,1896,F,10
40896,Charles,1896,F,10
40897,Christie,1896,F,10
40898,Clair,1896,F,10
40899,Clemence,1896,F,10
40900,Corean,1896,F,10
40901,Dessa,1896,F,10
40902,Doshia,1896,F,10
40903,Elenore,1896,F,10
40904,Elia,1896,F,10
40905,Elida,1896,F,10
40906,Elmer,1896,F,10
40907,Eloisa,1896,F,10
40908,Ena,1896,F,10
40909,Etna,1896,F,10
40910,Evalena,1896,F,10
40911,Eveline,1896,F,10
40912,Ferol,1896,F,10
40913,Floyd,1896,F,10
40914,Fronia,1896,F,10
40915,Garnett,1896,F,10
40916,Genie,1896,F,10
40917,Gertha,1896,F,10
40918,Gina,1896,F,10
40919,Ilda,1896,F,10
40920,Imo,1896,F,10
40921,Isadora,1896,F,10
40922,Janette,1896,F,10
40923,Katy,1896,F,10
40924,Lannie,1896,F,10
40925,Laurette,1896,F,10
40926,Laverna,1896,F,10
40927,Leaner,1896,F,10
40928,Lilie,1896,F,10
40929,Littie,1896,F,10
40930,Lyle,1896,F,10
40931,Mabell,1896,F,10
40932,Maida,1896,F,10
40933,Malissie,1896,F,10
40934,Matilde,1896,F,10
40935,Media,1896,F,10
40936,Mima,1896,F,10
40937,Mira,1896,F,10
40938,Mora,1896,F,10
40939,Netta,1896,F,10
40940,Ninnie,1896,F,10
40941,Octa,1896,F,10
40942,Oleta,1896,F,10
40943,Omie,1896,F,10
40944,Ophia,1896,F,10
40945,Osa,1896,F,10
40946,Otha,1896,F,10
40947,Ozie,1896,F,10
40948,Paralee,1896,F,10
40949,Pennie,1896,F,10
40950,Pheobe,1896,F,10
40951,Philomene,1896,F,10
40952,Pluma,1896,F,10
40953,Salome,1896,F,10
40954,Shellie,1896,F,10
40955,Swannie,1896,F,10
40956,Thekla,1896,F,10
40957,Tishie,1896,F,10
40958,Valentine,1896,F,10
40959,Vennie,1896,F,10
40960,Veta,1896,F,10
40961,Vlasta,1896,F,10
40962,Adelle,1896,F,9
40963,Aldea,1896,F,9
40964,Allean,1896,F,9
40965,Alline,1896,F,9
40966,Alverta,1896,F,9
40967,Alwilda,1896,F,9
40968,Arkie,1896,F,9
40969,Arminta,1896,F,9
40970,Attie,1896,F,9
40971,Averil,1896,F,9
40972,Avie,1896,F,9
40973,Bea,1896,F,9
40974,Bee,1896,F,9
40975,Bernardine,1896,F,9
40976,Betsey,1896,F,9
40977,Beuna,1896,F,9
40978,Bina,1896,F,9
40979,Bonita,1896,F,9
40980,Caldonia,1896,F,9
40981,Carmel,1896,F,9
40982,Celestia,1896,F,9
40983,Charlene,1896,F,9
40984,Cinda,1896,F,9
40985,Claude,1896,F,9
40986,Delsie,1896,F,9
40987,Dina,1896,F,9
40988,Earlie,1896,F,9
40989,Edward,1896,F,9
40990,Eleonora,1896,F,9
40991,Eleonore,1896,F,9
40992,Elina,1896,F,9
40993,Ellar,1896,F,9
40994,Elvera,1896,F,9
40995,Elza,1896,F,9
40996,Eugene,1896,F,9
40997,Euphemia,1896,F,9
40998,Fannye,1896,F,9
40999,Francies,1896,F,9
41000,Gayle,1896,F,9
41001,Genoveva,1896,F,9
41002,Gracia,1896,F,9
41003,Hildreth,1896,F,9
41004,Indiana,1896,F,9
41005,Inger,1896,F,9
41006,Jeanetta,1896,F,9
41007,Jessica,1896,F,9
41008,Jim,1896,F,9
41009,Karen,1896,F,9
41010,Larue,1896,F,9
41011,Leonia,1896,F,9
41012,Lesta,1896,F,9
41013,Louis,1896,F,9
41014,Lynda,1896,F,9
41015,Margaretha,1896,F,9
41016,Margrett,1896,F,9
41017,Margurite,1896,F,9
41018,Marina,1896,F,9
41019,Matie,1896,F,9
41020,Mavis,1896,F,9
41021,Minda,1896,F,9
41022,Montie,1896,F,9
41023,Nana,1896,F,9
41024,Olevia,1896,F,9
41025,Oline,1896,F,9
41026,Oliva,1896,F,9
41027,Onnie,1896,F,9
41028,Otelia,1896,F,9
41029,Pearline,1896,F,9
41030,Pearly,1896,F,9
41031,Perle,1896,F,9
41032,Perlie,1896,F,9
41033,Persis,1896,F,9
41034,Reita,1896,F,9
41035,Rosabelle,1896,F,9
41036,Rosena,1896,F,9
41037,Rozella,1896,F,9
41038,Rutha,1896,F,9
41039,Sabra,1896,F,9
41040,Silvia,1896,F,9
41041,Suzanne,1896,F,9
41042,Texanna,1896,F,9
41043,Texie,1896,F,9
41044,Velva,1896,F,9
41045,Versa,1896,F,9
41046,Victorine,1896,F,9
41047,Vivien,1896,F,9
41048,Vivienne,1896,F,9
41049,Walter,1896,F,9
41050,Zena,1896,F,9
41051,Zettie,1896,F,9
41052,Alena,1896,F,8
41053,Alvie,1896,F,8
41054,Annamae,1896,F,8
41055,Anner,1896,F,8
41056,Arlena,1896,F,8
41057,Aura,1896,F,8
41058,Bert,1896,F,8
41059,Caddie,1896,F,8
41060,Cannie,1896,F,8
41061,Capitola,1896,F,8
41062,Cara,1896,F,8
41063,Carra,1896,F,8
41064,Casimira,1896,F,8
41065,Cathleen,1896,F,8
41066,Clella,1896,F,8
41067,Clotilda,1896,F,8
41068,Dahlia,1896,F,8
41069,Daisie,1896,F,8
41070,Dee,1896,F,8
41071,Dema,1896,F,8
41072,Dorathea,1896,F,8
41073,Drusilla,1896,F,8
41074,Earline,1896,F,8
41075,Elba,1896,F,8
41076,Elenor,1896,F,8
41077,Elfreda,1896,F,8
41078,Eller,1896,F,8
41079,Ellis,1896,F,8
41080,Ermine,1896,F,8
41081,Ether,1896,F,8
41082,Evelyne,1896,F,8
41083,Evia,1896,F,8
41084,Exa,1896,F,8
41085,Forest,1896,F,8
41086,Forrest,1896,F,8
41087,Gaynell,1896,F,8
41088,Gaynelle,1896,F,8
41089,Gerda,1896,F,8
41090,Gretta,1896,F,8
41091,Gusta,1896,F,8
41092,Hedvig,1896,F,8
41093,Helma,1896,F,8
41094,Hetty,1896,F,8
41095,Ingeborg,1896,F,8
41096,Irena,1896,F,8
41097,Isadore,1896,F,8
41098,Jamie,1896,F,8
41099,Jeffie,1896,F,8
41100,Josefina,1896,F,8
41101,Lealer,1896,F,8
41102,Leeta,1896,F,8
41103,Lester,1896,F,8
41104,Letty,1896,F,8
41105,Leva,1896,F,8
41106,Lillis,1896,F,8
41107,Luberta,1896,F,8
41108,Mahalia,1896,F,8
41109,Maryann,1896,F,8
41110,Medora,1896,F,8
41111,Nada,1896,F,8
41112,Nathalie,1896,F,8
41113,Nelda,1896,F,8
41114,Nezzie,1896,F,8
41115,Nobie,1896,F,8
41116,Nollie,1896,F,8
41117,Noma,1896,F,8
41118,Omah,1896,F,8
41119,Opha,1896,F,8
41120,Permelia,1896,F,8
41121,Phillis,1896,F,8
41122,Rene,1896,F,8
41123,Rettie,1896,F,8
41124,Rosy,1896,F,8
41125,Sada,1896,F,8
41126,Stacy,1896,F,8
41127,Susanne,1896,F,8
41128,Sylvania,1896,F,8
41129,Tomasa,1896,F,8
41130,Ura,1896,F,8
41131,Verta,1896,F,8
41132,Adrienne,1896,F,7
41133,Agda,1896,F,7
41134,Aida,1896,F,7
41135,Albie,1896,F,7
41136,Alvia,1896,F,7
41137,Antionette,1896,F,7
41138,Arletta,1896,F,7
41139,Avo,1896,F,7
41140,Beatriz,1896,F,7
41141,Benita,1896,F,7
41142,Berneice,1896,F,7
41143,Biddie,1896,F,7
41144,Burma,1896,F,7
41145,Calista,1896,F,7
41146,Carmelita,1896,F,7
41147,Catalina,1896,F,7
41148,Cena,1896,F,7
41149,Chanie,1896,F,7
41150,Channie,1896,F,7
41151,Chester,1896,F,7
41152,Classie,1896,F,7
41153,Cleopatra,1896,F,7
41154,Cleora,1896,F,7
41155,Corinna,1896,F,7
41156,Dagny,1896,F,7
41157,Dale,1896,F,7
41158,Dallas,1896,F,7
41159,David,1896,F,7
41160,Dawn,1896,F,7
41161,Delila,1896,F,7
41162,Dellie,1896,F,7
41163,Dorthy,1896,F,7
41164,Dosha,1896,F,7
41165,Dove,1896,F,7
41166,Eathel,1896,F,7
41167,Edmonia,1896,F,7
41168,Ela,1896,F,7
41169,Elfie,1896,F,7
41170,Elinore,1896,F,7
41171,Elmyra,1896,F,7
41172,Elodie,1896,F,7
41173,Else,1896,F,7
41174,Emelie,1896,F,7
41175,Emmy,1896,F,7
41176,Emogene,1896,F,7
41177,Enola,1896,F,7
41178,Estie,1896,F,7
41179,Fleeta,1896,F,7
41180,Flonnie,1896,F,7
41181,Fredericka,1896,F,7
41182,Genevive,1896,F,7
41183,Gennie,1896,F,7
41184,Germaine,1896,F,7
41185,Girtha,1896,F,7
41186,Glen,1896,F,7
41187,Gunda,1896,F,7
41188,Herminia,1896,F,7
41189,Icey,1896,F,7
41190,Ilo,1896,F,7
41191,Inda,1896,F,7
41192,Ines,1896,F,7
41193,Inza,1896,F,7
41194,Irean,1896,F,7
41195,Irine,1896,F,7
41196,Isla,1896,F,7
41197,Iza,1896,F,7
41198,Jacqueline,1896,F,7
41199,Katharyn,1896,F,7
41200,Lavon,1896,F,7
41201,Lawrence,1896,F,7
41202,Lelar,1896,F,7
41203,Lethia,1896,F,7
41204,Lillar,1896,F,7
41205,Loree,1896,F,7
41206,Lorenza,1896,F,7
41207,Lorine,1896,F,7
41208,Lotta,1896,F,7
41209,Love,1896,F,7
41210,Loyola,1896,F,7
41211,Lugenia,1896,F,7
41212,Lurena,1896,F,7
41213,Luvina,1896,F,7
41214,Magda,1896,F,7
41215,Margarite,1896,F,7
41216,Marge,1896,F,7
41217,Marye,1896,F,7
41218,Maryetta,1896,F,7
41219,Maureen,1896,F,7
41220,Melda,1896,F,7
41221,Mercy,1896,F,7
41222,Minie,1896,F,7
41223,Mirtie,1896,F,7
41224,Narcissus,1896,F,7
41225,Odette,1896,F,7
41226,Olar,1896,F,7
41227,Olinda,1896,F,7
41228,Olla,1896,F,7
41229,Ota,1896,F,7
41230,Otillia,1896,F,7
41231,Pallie,1896,F,7
41232,Parlee,1896,F,7
41233,Prudie,1896,F,7
41234,Ragna,1896,F,7
41235,Rella,1896,F,7
41236,Renee,1896,F,7
41237,Rickie,1896,F,7
41238,Roseanna,1896,F,7
41239,Roxy,1896,F,7
41240,Sayde,1896,F,7
41241,Sigrid,1896,F,7
41242,Tabitha,1896,F,7
41243,Teckla,1896,F,7
41244,Thressa,1896,F,7
41245,Tilla,1896,F,7
41246,Vadie,1896,F,7
41247,Veatrice,1896,F,7
41248,Vernal,1896,F,7
41249,Vinie,1896,F,7
41250,Walburga,1896,F,7
41251,Wava,1896,F,7
41252,Wavie,1896,F,7
41253,Zela,1896,F,7
41254,Zelia,1896,F,7
41255,Zelpha,1896,F,7
41256,Abby,1896,F,6
41257,Aleda,1896,F,6
41258,Alexina,1896,F,6
41259,Alfretta,1896,F,6
41260,Alleen,1896,F,6
41261,Allen,1896,F,6
41262,Alzina,1896,F,6
41263,Angele,1896,F,6
41264,Ardelia,1896,F,6
41265,Artelia,1896,F,6
41266,Arva,1896,F,6
41267,Asenath,1896,F,6
41268,Assunta,1896,F,6
41269,Astrid,1896,F,6
41270,Audry,1896,F,6
41271,Beatrix,1896,F,6
41272,Beckie,1896,F,6
41273,Bevie,1896,F,6
41274,Birda,1896,F,6
41275,Bruce,1896,F,6
41276,Candelaria,1896,F,6
41277,Carie,1896,F,6
41278,Carolyne,1896,F,6
41279,Celie,1896,F,6
41280,Cellie,1896,F,6
41281,Charlottie,1896,F,6
41282,Chlora,1896,F,6
41283,Chrystal,1896,F,6
41284,Clarabelle,1896,F,6
41285,Cleola,1896,F,6
41286,Cloe,1896,F,6
41287,Clotilde,1896,F,6
41288,Clyda,1896,F,6
41289,Columbia,1896,F,6
41290,Creasie,1896,F,6
41291,Cruz,1896,F,6
41292,Dagmar,1896,F,6
41293,Dean,1896,F,6
41294,Dellar,1896,F,6
41295,Dellia,1896,F,6
41296,Dicy,1896,F,6
41297,Dollye,1896,F,6
41298,Doretha,1896,F,6
41299,Dot,1896,F,6
41300,Dott,1896,F,6
41301,Early,1896,F,6
41302,Effa,1896,F,6
41303,Elfrida,1896,F,6
41304,Elgie,1896,F,6
41305,Elvia,1896,F,6
41306,Ema,1896,F,6
41307,Emmaline,1896,F,6
41308,Eola,1896,F,6
41309,Epsie,1896,F,6
41310,Erin,1896,F,6
41311,Ernestina,1896,F,6
41312,Esma,1896,F,6
41313,Essa,1896,F,6
41314,Eulala,1896,F,6
41315,Evelena,1896,F,6
41316,Fidelia,1896,F,6
41317,Floretta,1896,F,6
41318,Floye,1896,F,6
41319,Freada,1896,F,6
41320,Fredda,1896,F,6
41321,Fredonia,1896,F,6
41322,Fronnie,1896,F,6
41323,Garnette,1896,F,6
41324,Gertude,1896,F,6
41325,Girtrude,1896,F,6
41326,Gola,1896,F,6
41327,Gwen,1896,F,6
41328,Harold,1896,F,6
41329,Hila,1896,F,6
41330,Hilder,1896,F,6
41331,Isola,1896,F,6
41332,Janetta,1896,F,6
41333,Jeannetta,1896,F,6
41334,Johannah,1896,F,6
41335,Lanie,1896,F,6
41336,Laurel,1896,F,6
41337,Leitha,1896,F,6
41338,Leon,1896,F,6
41339,Leonor,1896,F,6
41340,Lilah,1896,F,6
41341,Lolita,1896,F,6
41342,Loney,1896,F,6
41343,Lorinda,1896,F,6
41344,Loula,1896,F,6
41345,Lovella,1896,F,6
41346,Lovey,1896,F,6
41347,Luz,1896,F,6
41348,Lynn,1896,F,6
41349,Macy,1896,F,6
41350,Madelene,1896,F,6
41351,Madgie,1896,F,6
41352,Madora,1896,F,6
41353,Mai,1896,F,6
41354,Maisie,1896,F,6
41355,Mame,1896,F,6
41356,Mannie,1896,F,6
41357,Manuelita,1896,F,6
41358,Maple,1896,F,6
41359,Mardell,1896,F,6
41360,Margarett,1896,F,6
41361,Mariana,1896,F,6
41362,Marquerite,1896,F,6
41363,Maryanna,1896,F,6
41364,Massie,1896,F,6
41365,Metha,1896,F,6
41366,Miranda,1896,F,6
41367,Monie,1896,F,6
41368,Mozell,1896,F,6
41369,Murl,1896,F,6
41370,Nolia,1896,F,6
41371,Nolie,1896,F,6
41372,Norene,1896,F,6
41373,Nydia,1896,F,6
41374,Octavie,1896,F,6
41375,Offie,1896,F,6
41376,Oneita,1896,F,6
41377,Oneta,1896,F,6
41378,Orah,1896,F,6
41379,Orelia,1896,F,6
41380,Otto,1896,F,6
41381,Palma,1896,F,6
41382,Patty,1896,F,6
41383,Paul,1896,F,6
41384,Pearley,1896,F,6
41385,Penelope,1896,F,6
41386,Percy,1896,F,6
41387,Pernie,1896,F,6
41388,Philip,1896,F,6
41389,Pinkey,1896,F,6
41390,Pinky,1896,F,6
41391,Princess,1896,F,6
41392,Raymond,1896,F,6
41393,Rebekah,1896,F,6
41394,Reina,1896,F,6
41395,Reka,1896,F,6
41396,Renna,1896,F,6
41397,Salina,1896,F,6
41398,Santa,1896,F,6
41399,Santos,1896,F,6
41400,Savanah,1896,F,6
41401,Sofie,1896,F,6
41402,Suda,1896,F,6
41403,Syble,1896,F,6
41404,Sylva,1896,F,6
41405,Teodora,1896,F,6
41406,Theola,1896,F,6
41407,Tollie,1896,F,6
41408,Trannie,1896,F,6
41409,Trilby,1896,F,6
41410,Unknown,1896,F,6
41411,Verena,1896,F,6
41412,Vernia,1896,F,6
41413,Villa,1896,F,6
41414,Vincenza,1896,F,6
41415,Viney,1896,F,6
41416,Wilhelmena,1896,F,6
41417,Zelphia,1896,F,6
41418,Zera,1896,F,6
41419,Zeta,1896,F,6
41420,Zilpha,1896,F,6
41421,Zina,1896,F,6
41422,Zylpha,1896,F,6
41423,Adel,1896,F,5
41424,Adline,1896,F,5
41425,Adra,1896,F,5
41426,Agusta,1896,F,5
41427,Albena,1896,F,5
41428,Aleen,1896,F,5
41429,Alethea,1896,F,5
41430,Alethia,1896,F,5
41431,Aletta,1896,F,5
41432,Alverda,1896,F,5
41433,Alwine,1896,F,5
41434,Amelie,1896,F,5
41435,Angelica,1896,F,5
41436,Anice,1896,F,5
41437,Anthony,1896,F,5
41438,Antoinetta,1896,F,5
41439,Antonetta,1896,F,5
41440,Antonina,1896,F,5
41441,Apolonia,1896,F,5
41442,Arabelle,1896,F,5
41443,Arthelia,1896,F,5
41444,Arvella,1896,F,5
41445,Auda,1896,F,5
41446,Axie,1896,F,5
41447,Balbina,1896,F,5
41448,Beatric,1896,F,5
41449,Bertina,1896,F,5
41450,Bette,1896,F,5
41451,Birdia,1896,F,5
41452,Bitha,1896,F,5
41453,Borghild,1896,F,5
41454,Brownie,1896,F,5
41455,Burnice,1896,F,5
41456,Byrd,1896,F,5
41457,Calla,1896,F,5
41458,Candy,1896,F,5
41459,Carl,1896,F,5
41460,Carlota,1896,F,5
41461,Carroll,1896,F,5
41462,Caryl,1896,F,5
41463,Catheryn,1896,F,5
41464,Cattie,1896,F,5
41465,Chaney,1896,F,5
41466,Charline,1896,F,5
41467,Christiana,1896,F,5
41468,Clarabel,1896,F,5
41469,Cleda,1896,F,5
41470,Clem,1896,F,5
41471,Cleone,1896,F,5
41472,Corena,1896,F,5
41473,Courtney,1896,F,5
41474,Crescentia,1896,F,5
41475,Cressie,1896,F,5
41476,Cuma,1896,F,5
41477,Darlene,1896,F,5
41478,Deane,1896,F,5
41479,Decie,1896,F,5
41480,Delcie,1896,F,5
41481,Deliah,1896,F,5
41482,Dorotea,1896,F,5
41483,Dortha,1896,F,5
41484,Dossie,1896,F,5
41485,Dula,1896,F,5
41486,Earle,1896,F,5
41487,Earnestine,1896,F,5
41488,Editha,1896,F,5
41489,Edla,1896,F,5
41490,Elberta,1896,F,5
41491,Elease,1896,F,5
41492,Elizabeath,1896,F,5
41493,Ellanora,1896,F,5
41494,Elmina,1896,F,5
41495,Elsye,1896,F,5
41496,Elzie,1896,F,5
41497,Emaline,1896,F,5
41498,Emil,1896,F,5
41499,Erla,1896,F,5
41500,Ethie,1896,F,5
41501,Ethlyn,1896,F,5
41502,Ethyle,1896,F,5
41503,Etter,1896,F,5
41504,Evah,1896,F,5
41505,Everlena,1896,F,5
41506,Felicita,1896,F,5
41507,Felicitas,1896,F,5
41508,Felipa,1896,F,5
41509,Flavia,1896,F,5
41510,Floe,1896,F,5
41511,Gabrielle,1896,F,5
41512,Gale,1896,F,5
41513,Georgian,1896,F,5
41514,Girlie,1896,F,5
41515,Glee,1896,F,5
41516,Glendora,1896,F,5
41517,Golde,1896,F,5
41518,Grady,1896,F,5
41519,Haidee,1896,F,5
41520,Herma,1896,F,5
41521,Hettye,1896,F,5
41522,Holly,1896,F,5
41523,Homer,1896,F,5
41524,Honor,1896,F,5
41525,Hortensia,1896,F,5
41526,Hyacinth,1896,F,5
41527,Ignacia,1896,F,5
41528,Ilah,1896,F,5
41529,Ilene,1896,F,5
41530,Iler,1896,F,5
41531,Inis,1896,F,5
41532,Ionia,1896,F,5
41533,Iowa,1896,F,5
41534,Isobel,1896,F,5
41535,Itha,1896,F,5
41536,Ivadell,1896,F,5
41537,Ivey,1896,F,5
41538,Izola,1896,F,5
41539,Jack,1896,F,5
41540,Jay,1896,F,5
41541,Jemima,1896,F,5
41542,Jerusha,1896,F,5
41543,Jesusa,1896,F,5
41544,Jinnie,1896,F,5
41545,Joana,1896,F,5
41546,Jocie,1896,F,5
41547,Johnny,1896,F,5
41548,Jose,1896,F,5
41549,Josefita,1896,F,5
41550,Judy,1896,F,5
41551,Jule,1896,F,5
41552,Julian,1896,F,5
41553,Kara,1896,F,5
41554,Katherina,1896,F,5
41555,Lalla,1896,F,5
41556,Lallie,1896,F,5
41557,Laney,1896,F,5
41558,Laurence,1896,F,5
41559,Laurene,1896,F,5
41560,Ledora,1896,F,5
41561,Leita,1896,F,5
41562,Lemmie,1896,F,5
41563,Lethie,1896,F,5
41564,Lidia,1896,F,5
41565,Lille,1896,F,5
41566,Lilliemae,1896,F,5
41567,Lilyan,1896,F,5
41568,Lisa,1896,F,5
41569,Lisetta,1896,F,5
41570,Loie,1896,F,5
41571,Lolo,1896,F,5
41572,Loy,1896,F,5
41573,Lucetta,1896,F,5
41574,Lupe,1896,F,5
41575,Madolyn,1896,F,5
41576,Maebelle,1896,F,5
41577,Maie,1896,F,5
41578,Maizie,1896,F,5
41579,Manie,1896,F,5
41580,Margart,1896,F,5
41581,Margot,1896,F,5
41582,Margueritte,1896,F,5
41583,Marianna,1896,F,5
41584,Mata,1896,F,5
41585,Mattye,1896,F,5
41586,Maudine,1896,F,5
41587,Merna,1896,F,5
41588,Meryl,1896,F,5
41589,Milly,1896,F,5
41590,Minnette,1896,F,5
41591,Moselle,1896,F,5
41592,Natalia,1896,F,5
41593,Neely,1896,F,5
41594,Neita,1896,F,5
41595,Neola,1896,F,5
41596,Nicey,1896,F,5
41597,Olivette,1896,F,5
41598,Oneida,1896,F,5
41599,Orilla,1896,F,5
41600,Orlean,1896,F,5
41601,Orma,1896,F,5
41602,Otilia,1896,F,5
41603,Paulyne,1896,F,5
41604,Phenie,1896,F,5
41605,Phylis,1896,F,5
41606,Pilar,1896,F,5
41607,Pina,1896,F,5
41608,Reine,1896,F,5
41609,Richard,1896,F,5
41610,Rissie,1896,F,5
41611,Rona,1896,F,5
41612,Rosario,1896,F,5
41613,Rosebud,1896,F,5
41614,Rosemarie,1896,F,5
41615,Rosey,1896,F,5
41616,Rue,1896,F,5
41617,Ruey,1896,F,5
41618,Saima,1896,F,5
41619,Salena,1896,F,5
41620,Sallye,1896,F,5
41621,Saphronia,1896,F,5
41622,Sarepta,1896,F,5
41623,Savilla,1896,F,5
41624,Sedonia,1896,F,5
41625,Senie,1896,F,5
41626,Sevilla,1896,F,5
41627,Simona,1896,F,5
41628,Sonia,1896,F,5
41629,Susana,1896,F,5
41630,Sweetie,1896,F,5
41631,Sybilla,1896,F,5
41632,Sydney,1896,F,5
41633,Talitha,1896,F,5
41634,Tekla,1896,F,5
41635,Temple,1896,F,5
41636,Tera,1896,F,5
41637,Tess,1896,F,5
41638,Theda,1896,F,5
41639,Theodosia,1896,F,5
41640,Thula,1896,F,5
41641,Thyra,1896,F,5
41642,Trixie,1896,F,5
41643,Troy,1896,F,5
41644,Trudy,1896,F,5
41645,Trula,1896,F,5
41646,Tula,1896,F,5
41647,Valera,1896,F,5
41648,Vangie,1896,F,5
41649,Vela,1896,F,5
41650,Veneta,1896,F,5
41651,Venia,1896,F,5
41652,Vietta,1896,F,5
41653,Virda,1896,F,5
41654,Virdie,1896,F,5
41655,Vista,1896,F,5
41656,Vola,1896,F,5
41657,Weltha,1896,F,5
41658,Williemae,1896,F,5
41659,Wilna,1896,F,5
41660,Woodie,1896,F,5
41661,Zana,1896,F,5
41662,Zanie,1896,F,5
41663,Zara,1896,F,5
41664,Zeda,1896,F,5
41665,Zorah,1896,F,5
41666,John,1896,M,8139
41667,William,1896,M,7747
41668,James,1896,M,5207
41669,George,1896,M,4286
41670,Charles,1896,M,3639
41671,Joseph,1896,M,3051
41672,Frank,1896,M,2845
41673,Robert,1896,M,2719
41674,Edward,1896,M,2296
41675,Henry,1896,M,2183
41676,Harry,1896,M,2091
41677,Thomas,1896,M,2088
41678,Walter,1896,M,2017
41679,Arthur,1896,M,1821
41680,Albert,1896,M,1434
41681,Fred,1896,M,1393
41682,Clarence,1896,M,1254
41683,Willie,1896,M,1092
41684,Roy,1896,M,1027
41685,Paul,1896,M,964
41686,Earl,1896,M,892
41687,Louis,1896,M,871
41688,Harold,1896,M,862
41689,Raymond,1896,M,859
41690,Carl,1896,M,852
41691,Richard,1896,M,833
41692,Joe,1896,M,767
41693,David,1896,M,765
41694,Ernest,1896,M,764
41695,Ralph,1896,M,746
41696,Samuel,1896,M,734
41697,Charlie,1896,M,714
41698,Howard,1896,M,677
41699,Herbert,1896,M,635
41700,Jesse,1896,M,586
41701,Elmer,1896,M,576
41702,Andrew,1896,M,566
41703,Daniel,1896,M,561
41704,Francis,1896,M,551
41705,Jack,1896,M,539
41706,Oscar,1896,M,539
41707,Alfred,1896,M,527
41708,Sam,1896,M,518
41709,Will,1896,M,508
41710,Eugene,1896,M,507
41711,Lawrence,1896,M,499
41712,Leo,1896,M,497
41713,Lee,1896,M,455
41714,Herman,1896,M,427
41715,Ray,1896,M,426
41716,Benjamin,1896,M,416
41717,Peter,1896,M,402
41718,Michael,1896,M,400
41719,Claude,1896,M,398
41720,Floyd,1896,M,396
41721,Lewis,1896,M,386
41722,Frederick,1896,M,381
41723,Clyde,1896,M,372
41724,Edwin,1896,M,351
41725,Leonard,1896,M,350
41726,Martin,1896,M,343
41727,Tom,1896,M,339
41728,Chester,1896,M,329
41729,Russell,1896,M,327
41730,Lester,1896,M,318
41731,Clifford,1896,M,311
41732,Lloyd,1896,M,308
41733,Edgar,1896,M,306
41734,Ben,1896,M,299
41735,Harvey,1896,M,292
41736,Jim,1896,M,281
41737,Leroy,1896,M,278
41738,Anthony,1896,M,276
41739,Luther,1896,M,265
41740,Hugh,1896,M,263
41741,Eddie,1896,M,262
41742,Guy,1896,M,262
41743,Stanley,1896,M,259
41744,Homer,1896,M,258
41745,Otto,1896,M,250
41746,Ed,1896,M,246
41747,Bernard,1896,M,241
41748,Jacob,1896,M,241
41749,Theodore,1896,M,241
41750,Leslie,1896,M,237
41751,Leon,1896,M,235
41752,Alexander,1896,M,232
41753,Archie,1896,M,230
41754,Jessie,1896,M,229
41755,Everett,1896,M,224
41756,Allen,1896,M,219
41757,Philip,1896,M,218
41758,Patrick,1896,M,214
41759,Donald,1896,M,211
41760,Horace,1896,M,204
41761,Victor,1896,M,201
41762,Cecil,1896,M,200
41763,Milton,1896,M,194
41764,Oliver,1896,M,194
41765,Isaac,1896,M,191
41766,Ira,1896,M,190
41767,Alvin,1896,M,183
41768,August,1896,M,180
41769,Norman,1896,M,178
41770,Sidney,1896,M,176
41771,Kenneth,1896,M,175
41772,Glenn,1896,M,174
